"TWEET_ID","ENT","I","E","IOB_TAG","TYPE"
"998861602316324864","in","46","48","I","Work"
"998861602316324864","F","49","50","I","Work"
"998861602316324864","major","51","56","I","Work"
"998861602316324864","for","57","60","I","Work"
"998864930806882304","Aaron","12","17","B","Contributor"
"998864930806882304","Copland","18","25","I","Contributor"
"998864930806882304","David","27","32","B","Contributor"
"998864930806882304","Zobel","33","38","I","Contributor"
"998864930806882304","The","41","44","B","Work"
"998864930806882304","World","45","50","I","Work"
"998864930806882304","feels","51","56","I","Work"
"998864930806882304","Dusty","57","62","I","Work"
"998865558299922432","Duke","12","16","B","Contributor"
"998865558299922432","Ellington","17","26","I","Contributor"
"998865558299922432","Billy","28","33","B","Contributor"
"998865558299922432","Strayhorn","34","43","I","Contributor"
"998865558299922432","Isfahan","46","53","B","Work"
"998866896622583808","Léo","12","15","B","Contributor"
"998866896622583808","Delibes","16","23","I","Contributor"
"998866896622583808","Pizzicato","26","35","B","Work"
"998866896622583808","(Sylvia","36","43","I","Work"
"998867325679034369","Pablo","12","17","B","Contributor"
"998867325679034369","de","18","20","I","Contributor"
"998867325679034369","Sarasate","21","29","I","Contributor"
"998867325679034369","Vadim","31","36","B","Contributor"
"998867325679034369","Repin","37","42","I","Contributor"
"998867325679034369","Zapateado,","45","55","B","Work"
"998867325679034369","Op","56","58","I","Work"
"998867325679034369","23","59","61","I","Work"
"998867325679034369","No","62","64","I","Work"
"998867325679034369","2","65","66","I","Work"
"998868385546063877","Sergei","12","18","B","Contributor"
"998868385546063877","Rachmaninov","19","30","I","Contributor"
"998868385546063877","Sofya","32","37","B","Contributor"
"998868385546063877","Gulyak","38","44","I","Contributor"
"998868385546063877","Variations","47","57","B","Work"
"998868385546063877","on","58","60","I","Work"
"998868385546063877","a","61","62","I","Work"
"998868385546063877","Theme","63","68","I","Work"
"998868385546063877","of","69","71","I","Work"
"998868385546063877","Corelli","72","79","I","Work"
"998873230541762561","Pietro","12","18","B","Contributor"
"998873230541762561","Locatelli","19","28","I","Contributor"
"998873230541762561","Introduttione","31","44","B","Work"
"998873230541762561","teatral","45","52","I","Work"
"998874794220314624","Howard","12","18","B","Contributor"
"998874794220314624","Skempton","19","27","I","Contributor"
"998874794220314624","BBC","29","32","B","Contributor"
"998874794220314624","Symphony","33","41","I","Contributor"
"998874794220314624","Orchestra","42","51","I","Contributor"
"998874794220314624","Lento","54","59","B","Work"
"998874794220314624","for","60","63","I","Work"
"998874794220314624","orchestra","64","73","I","Work"
"998878143732768768","Domenico","12","20","B","Contributor"
"998878143732768768","Scarlatti","21","30","I","Contributor"
"998878143732768768","Murray","32","38","B","Contributor"
"998878143732768768","Perahia","39","46","I","Contributor"
"998878143732768768","Sonata","49","55","B","Work"
"998878143732768768","in","56","58","I","Work"
"998878143732768768","A","59","60","I","Work"
"998878143732768768","major,","61","67","I","Work"
"998878143732768768","K","68","69","I","Work"
"998878143732768768","212","70","73","I","Work"
"998878999718846464","Ludwig","12","18","B","Contributor"
"998878999718846464","van","19","22","I","Contributor"
"998878999718846464","Beethoven","23","32","I","Contributor"
"998878999718846464","Egmont,","35","42","B","Work"
"998878999718846464","Op","43","45","I","Work"
"998878999718846464","84","46","48","I","Work"
"998878999718846464","(Overture)","49","59","I","Work"
"998897946484764672","Carl","12","16","B","Contributor"
"998897946484764672","Reinecke","17","25","I","Contributor"
"998897946484764672","Michael","27","34","B","Contributor"
"998897946484764672","Collins","35","42","I","Contributor"
"998897946484764672","Introduction","45","57","B","Work"
"998897946484764672","and","58","61","I","Work"
"998897946484764672","alle","62","66","I","Work"
"998900587054993409","Charles","12","19","B","Contributor"
"998900587054993409","Villiers","20","28","I","Contributor"
"998900587054993409","Stanford","29","37","I","Contributor"
"998900587054993409","Sonata","40","46","B","Work"
"998900587054993409","for","47","50","I","Work"
"998900587054993409","clarinet","51","59","I","Work"
"998900587054993409","a","60","61","I","Work"
"998905565043724288","Johannes","12","20","B","Contributor"
"998905565043724288","Brahms","21","27","I","Contributor"
"998905565043724288","Michael","29","36","B","Contributor"
"998905565043724288","Collins","37","44","I","Contributor"
"998905565043724288","Sonata","47","53","B","Work"
"998905565043724288","in","54","56","I","Work"
"998905565043724288","F","57","58","I","Work"
"998905565043724288","minor","59","64","I","Work"
"998905565043724288","Op","65","67","I","Work"
"998911235549794319","John","12","16","B","Contributor"
"998911235549794319","Field","17","22","I","Contributor"
"998911235549794319","Michael","24","31","B","Contributor"
"998911235549794319","Collins","32","39","I","Contributor"
"998911235549794319","Nocturne","42","50","B","Work"
"998911235549794319","No","51","53","I","Work"
"998911235549794319","5,","54","56","I","Work"
"998911235549794319","H37","57","60","I","Work"
"998912900281585665","George","12","18","B","Contributor"
"998912900281585665","Frideric","19","27","I","Contributor"
"998912900281585665","Handel","28","34","I","Contributor"
"998912900281585665","Sandrine","36","44","B","Contributor"
"998912900281585665","Piau","45","49","I","Contributor"
"998912900281585665","Il","52","54","B","Work"
"998912900281585665","trionfo","55","62","I","Work"
"998912900281585665","del","63","66","I","Work"
"998912900281585665","tempo","67","72","I","Work"
"998944871330336768","Ralph","12","17","B","Contributor"
"998944871330336768","Vaughan","18","25","I","Contributor"
"998944871330336768","Williams","26","34","I","Contributor"
"998944871330336768","Oboe","37","41","B","Work"
"998944871330336768","Concerto","42","50","I","Work"
"998944871330336768","in","51","53","I","Work"
"998944871330336768","A","54","55","I","Work"
"998944871330336768","minor","56","61","I","Work"
"998950116999516160","Gustav","12","18","B","Contributor"
"998950116999516160","Mahler","19","25","I","Contributor"
"998950116999516160","Gothenburg","27","37","B","Contributor"
"998950116999516160","Symphony","38","46","I","Contributor"
"998950116999516160","Orchestra","47","56","I","Contributor"
"998950116999516160","Blumine","59","66","B","Work"
"998952056089202688","Britta","12","18","B","Contributor"
"998952056089202688","Byström","19","26","I","Contributor"
"998952056089202688","Segelnde","29","37","B","Work"
"998952056089202688","Stadt","38","43","I","Work"
"998956106251689984","Franz","12","17","B","Contributor"
"998956106251689984","Lehár","18","23","I","Contributor"
"998956106251689984","Nicolai","25","32","B","Contributor"
"998956106251689984","Gedda","33","38","I","Contributor"
"998956106251689984","O","41","42","B","Work"
"998956106251689984","Mädchen,","43","51","I","Work"
"998956106251689984","mein","52","56","I","Work"
"998956106251689984","Mädch","57","62","I","Work"
"998957460663791616","Thomas","12","18","B","Contributor"
"998957460663791616","Arne","19","23","I","Contributor"
"998957460663791616","Emma","25","29","B","Contributor"
"998957460663791616","Kirkby","30","36","I","Contributor"
"998957460663791616","Where","39","44","B","Work"
"998957460663791616","the","45","48","I","Work"
"998957460663791616","bee","49","52","I","Work"
"998957460663791616","sucks","53","58","I","Work"
"998957460663791616","(","59","60","I","Work"
"998958499185987585","Joseph","12","18","B","Contributor"
"998958499185987585","Haydn","19","24","I","Contributor"
"998958499185987585","Fantasia","47","55","B","Work"
"998958499185987585","in","56","58","I","Work"
"998958499185987585","C","59","60","I","Work"
"998958499185987585","major","61","66","I","Work"
"998960059605450752","Pyotr","12","17","B","Contributor"
"998960059605450752","Ilyich","18","24","I","Contributor"
"998960059605450752","Tchaikovsky","25","36","I","Contributor"
"998960059605450752","Vilde","38","43","B","Contributor"
"998960059605450752","Frang","44","49","I","Contributor"
"998960059605450752","Violin","52","58","B","Work"
"998960059605450752","Concerto","59","67","I","Work"
"998960059605450752","in","68","70","I","Work"
"998960059605450752","D","71","72","I","Work"
"998963103357337600","Samuel","12","18","B","Contributor"
"998963103357337600","Barber","19","25","I","Contributor"
"998963103357337600","Nocturne","48","56","B","Work"
"998965541183393794","Frédéric","12","20","B","Contributor"
"998965541183393794","Chopin","21","27","I","Contributor"
"998965541183393794","Sonata","50","56","B","Work"
"998965541183393794","No.","57","60","I","Work"
"998965541183393794","3","61","62","I","Work"
"998965541183393794","Finale:","63","70","I","Work"
"998965541183393794","Presto","71","77","I","Work"
"998967032300425216","Charles‐François","12","28","B","Contributor"
"998967032300425216","Gounod","29","35","I","Contributor"
"998967032300425216","Ah!","38","41","B","Work"
"998967032300425216","Je","42","44","I","Work"
"998967032300425216","veux","45","49","I","Work"
"998967032300425216","vivre","50","55","I","Work"
"998967032300425216","dan","56","59","I","Work"
"998968094839238656","Modest","12","18","B","Contributor"
"998968094839238656","Mussorgsky","19","29","I","Contributor"
"998968094839238656","A","32","33","B","Work"
"998968094839238656","Night","34","39","I","Work"
"998968094839238656","on","40","42","I","Work"
"998968094839238656","the","43","46","I","Work"
"998968094839238656","bare","47","51","I","Work"
"998968094839238656","m","52","53","I","Work"
"998970972224086017","Antonio","12","19","B","Contributor"
"998970972224086017","Vivaldi","20","27","I","Contributor"
"998970972224086017","Concerto","30","38","B","Work"
"998970972224086017","in","39","41","I","Work"
"998970972224086017","B","42","43","I","Work"
"998970972224086017","minor","44","49","I","Work"
"998970972224086017","f","50","51","I","Work"
"998972685488095234","Hugo","12","16","B","Contributor"
"998972685488095234","Alfvén","17","23","I","Contributor"
"998972685488095234","Shepherd","26","34","B","Work"
"998972685488095234","Girl's","35","41","I","Work"
"998972685488095234","Dance","42","47","I","Work"
"998973824858247169","Leonard","12","19","B","Contributor"
"998973824858247169","Bernstein","20","29","I","Contributor"
"998973824858247169","Wonderful","32","41","B","Work"
"998973824858247169","Town","42","46","I","Work"
"998973824858247169","(Overture)","47","57","I","Work"
"998978299027173377","Felix","12","17","B","Contributor"
"998978299027173377","Mendelssohn","18","29","I","Contributor"
"998978299027173377","The","32","35","B","Work"
"998978299027173377","Hebrides,","36","45","I","Work"
"998978299027173377","Op","46","48","I","Work"
"998978299027173377","26","49","51","I","Work"
"998980904113655808","Wolfgang","12","20","B","Contributor"
"998980904113655808","Amadeus","21","28","I","Contributor"
"998980904113655808","Mozart","29","35","I","Contributor"
"998980904113655808","Julian","37","43","B","Contributor"
"998980904113655808","Bliss","44","49","I","Contributor"
"998980904113655808","Der","52","55","B","Work"
"998980904113655808","Liebe","56","61","I","Work"
"998980904113655808","himmlisches","62","73","I","Work"
"998981926622040065","Johann","12","18","B","Contributor"
"998981926622040065","Sebastian","19","28","I","Contributor"
"998981926622040065","Bach","29","33","I","Contributor"
"998981926622040065","Solomon's","35","44","B","Contributor"
"998981926622040065","Knot","45","49","I","Contributor"
"998981926622040065","Mass","52","56","B","Work"
"998981926622040065","(BWV.232)","57","66","I","Work"
"998981926622040065","in","67","69","I","Work"
"998981926622040065","B","70","71","I","Work"
"998981926622040065","minor","72","77","I","Work"
"998984926815977482","Johann","12","18","B","Contributor"
"998984926815977482","Sebastian","19","28","I","Contributor"
"998984926815977482","Bach","29","33","I","Contributor"
"998984926815977482","Solomon's","35","44","B","Contributor"
"998984926815977482","Knot","45","49","I","Contributor"
"998984926815977482","Mass","52","56","B","Work"
"998984926815977482","(BWV.232)","57","66","I","Work"
"998984926815977482","in","67","69","I","Work"
"998984926815977482","B","70","71","I","Work"
"998984926815977482","mino","72","76","I","Work"
"998986670321086465","Johann","12","18","B","Contributor"
"998986670321086465","Sebastian","19","28","I","Contributor"
"998986670321086465","Bach","29","33","I","Contributor"
"998986670321086465","Angela","35","41","B","Contributor"
"998986670321086465","Hewitt","42","48","I","Contributor"
"998986670321086465","French","51","57","B","Work"
"998986670321086465","Suite","58","63","I","Work"
"998986670321086465","No","64","66","I","Work"
"998986670321086465","6","67","68","I","Work"
"998986670321086465","in","69","71","I","Work"
"998986670321086465","E","72","73","I","Work"
"998986670321086465","major,","74","80","I","Work"
"998987096512712709","Jean","12","16","B","Contributor"
"998987096512712709","Sibelius","17","25","I","Contributor"
"998987096512712709","Leif","27","31","B","Contributor"
"998987096512712709","Segerstam","32","41","I","Contributor"
"998987096512712709","Karelia","44","51","B","Work"
"998987096512712709","Suite","52","57","I","Work"
"998987096512712709","(Interm","58","65","I","Work"
"998988100591288320","Amy","12","15","B","Contributor"
"998988100591288320","Beach","16","21","I","Contributor"
"998988100591288320","Kirsten","23","30","B","Contributor"
"998988100591288320","Johnson","31","38","I","Contributor"
"998988100591288320","Scottish","41","49","B","Work"
"998988100591288320","Legend,","50","57","I","Work"
"998988100591288320","Op","58","60","I","Work"
"998988100591288320","54","61","63","I","Work"
"998988100591288320","No","64","66","I","Work"
"998988100591288320","1","67","68","I","Work"
"998989149091835904","Felix","12","17","B","Contributor"
"998989149091835904","Mendelssohn","18","29","I","Contributor"
"998989149091835904","Daniel","31","37","B","Contributor"
"998989149091835904","Hope","38","42","I","Contributor"
"998989149091835904","Violin","45","51","B","Work"
"998989149091835904","Concerto","52","60","I","Work"
"998989149091835904","in","61","63","I","Work"
"998989149091835904","D","64","65","I","Work"
"998989853219049475","Jean‐Baptiste","12","25","B","Contributor"
"998989853219049475","Lully","26","31","I","Contributor"
"998989853219049475","Monique","33","40","B","Contributor"
"998989853219049475","Zanetti","41","48","I","Contributor"
"998989853219049475","Regina","51","57","B","Work"
"998989853219049475","coeli","58","63","I","Work"
"998991146931118086","John","12","16","B","Contributor"
"998991146931118086","Williams","17","25","I","Contributor"
"998991146931118086","Theme","43","48","B","Work"
"998991146931118086","from","49","53","I","Work"
"998991146931118086","Jurassic","54","62","I","Work"
"998991146931118086","Park","63","67","I","Work"
"998991724415455238","Traditional","12","23","B","Contributor"
"998991724415455238","Danish","24","30","I","Contributor"
"998991724415455238","Danish","32","38","B","Contributor"
"998991724415455238","String","39","45","I","Contributor"
"998991724415455238","Quartet","46","53","I","Contributor"
"998991724415455238","Ribers","56","62","B","Work"
"998991724415455238","No.","63","66","I","Work"
"998991724415455238","8","67","68","I","Work"
"998992697326092288","Franz","12","17","B","Contributor"
"998992697326092288","Liszt","18","23","I","Contributor"
"998992697326092288","Daniel","25","31","B","Contributor"
"998992697326092288","Barenboim","32","41","I","Contributor"
"998992697326092288","Au","44","46","B","Work"
"998992697326092288","bord","47","51","I","Work"
"998992697326092288","d'une","52","57","I","Work"
"998992697326092288","source","58","64","I","Work"
"998992697326092288","(Années","65","72","I","Work"
"998992697326092288","de","73","75","I","Work"
"998992697326092288","pèlerin","76","83","I","Work"
"998993276026998784","Johannes","12","20","B","Contributor"
"998993276026998784","Brahms","21","27","I","Contributor"
"998993276026998784","London","29","35","B","Contributor"
"998993276026998784","Symphony","36","44","I","Contributor"
"998993276026998784","Orchestra","45","54","I","Contributor"
"998993276026998784","Serenade","57","65","B","Work"
"998993276026998784","No","66","68","I","Work"
"998993276026998784","1","69","70","I","Work"
"998993276026998784","in","71","73","I","Work"
"998993276026998784","D","74","75","I","Work"
"998993276026998784","ma","76","78","I","Work"
"998995746883096576","Ludwig","12","18","B","Contributor"
"998995746883096576","van","19","22","I","Contributor"
"998995746883096576","Beethoven","23","32","I","Contributor"
"998995746883096576","Britten","34","41","B","Contributor"
"998995746883096576","Sinfonia","42","50","I","Contributor"
"998995746883096576","Symphony","53","61","B","Work"
"998995746883096576","no.","62","65","I","Work"
"998995746883096576","4","66","67","I","Work"
"998995746883096576","in","68","70","I","Work"
"998995746883096576","B","71","72","I","Work"
"998995746883096576","f","73","74","I","Work"
"999004593165127680","Gerald","12","18","B","Contributor"
"999004593165127680","Barry","19","24","I","Contributor"
"999004593165127680","Nicolas","26","33","B","Contributor"
"999004593165127680","Hodges","34","40","I","Contributor"
"999004593165127680","Concerto","43","51","B","Work"
"999004593165127680","for","52","55","I","Work"
"999004593165127680","piano","56","61","I","Work"
"999004593165127680","an","62","64","I","Work"
"999011209914519554","Thomas","12","18","B","Contributor"
"999011209914519554","Adès","19","23","I","Contributor"
"999011209914519554","Steven","25","31","B","Contributor"
"999011209914519554","Isserlis","32","40","I","Contributor"
"999011209914519554","Lieux","43","48","B","Work"
"999011209914519554","retrouvés","49","58","I","Work"
"999011209914519554","for","59","62","I","Work"
"999011209914519554","c","63","64","I","Work"
"999016567202512896","Ludwig","12","18","B","Contributor"
"999016567202512896","van","19","22","I","Contributor"
"999016567202512896","Beethoven","23","32","I","Contributor"
"999016567202512896","Britten","34","41","B","Contributor"
"999016567202512896","Sinfonia","42","50","I","Contributor"
"999016567202512896","Symphony","53","61","B","Work"
"999016567202512896","no.","62","65","I","Work"
"999016567202512896","5","66","67","I","Work"
"999016567202512896","in","68","70","I","Work"
"999016567202512896","C","71","72","I","Work"
"999016567202512896","m","73","74","I","Work"
"999024594760675329","Thomas","12","18","B","Contributor"
"999024594760675329","Adès","19","23","I","Contributor"
"999024594760675329","London","25","31","B","Contributor"
"999024594760675329","Symphony","32","40","I","Contributor"
"999024594760675329","Orchestra","41","50","I","Contributor"
"999024594760675329","Polaris:","53","61","B","Work"
"999024594760675329","Voyage","62","68","I","Work"
"999024594760675329","for","69","72","I","Work"
"999024594760675329","O","73","74","I","Work"
"999028409484349440","Thomas","12","18","B","Contributor"
"999028409484349440","Adès","19","23","I","Contributor"
"999028409484349440","Three","26","31","B","Work"
"999028409484349440","Studies","32","39","I","Work"
"999028409484349440","from","40","44","I","Work"
"999028409484349440","Co","45","47","I","Work"
"999031791301382144","Thomas","12","18","B","Contributor"
"999031791301382144","Adès","19","23","I","Contributor"
"999031791301382144","Nicolas","25","32","B","Contributor"
"999031791301382144","Hodges","33","39","I","Contributor"
"999031791301382144","In","42","44","B","Work"
"999031791301382144","Seven","45","50","I","Work"
"999031791301382144","Days:","51","56","I","Work"
"999031791301382144","Contem","57","63","I","Work"
"999047656373673984","Colin","12","17","B","Contributor"
"999047656373673984","Stetson","18","25","I","Contributor"
"999047656373673984","In","28","30","B","Work"
"999047656373673984","the","31","34","I","Work"
"999047656373673984","Clinches","35","43","I","Work"
"999048458471436288","The","12","15","B","Contributor"
"999048458471436288","Transcendence","16","29","I","Contributor"
"999048458471436288","Orchestra","30","39","I","Contributor"
"999048458471436288","Upper","42","47","B","Work"
"999048458471436288","Windrush","48","56","I","Work"
"999051918440792065","Norma","12","17","B","Contributor"
"999051918440792065","Waterson","18","26","I","Contributor"
"999051918440792065","Eliza","28","33","B","Contributor"
"999051918440792065","Carthy","34","40","I","Contributor"
"999051918440792065","Shanty","43","49","B","Work"
"999051918440792065","Of","50","52","I","Work"
"999051918440792065","The","53","56","I","Work"
"999051918440792065","Whale","57","62","I","Work"
"999052967381798912","Missy","12","17","B","Contributor"
"999052967381798912","Mazzoli","18","25","I","Contributor"
"999052967381798912","Olivia","27","33","B","Contributor"
"999052967381798912","de","34","36","I","Contributor"
"999052967381798912","Prato","37","42","I","Contributor"
"999052967381798912","Vespers","45","52","B","Work"
"999052967381798912","for","53","56","I","Work"
"999052967381798912","Violin","57","63","I","Work"
"999054562869817344","Swan","12","16","B","Contributor"
"999054562869817344","Meat","17","21","I","Contributor"
"999055267030544384","Manzanita","12","21","B","Contributor"
"999055267030544384","Y","22","23","I","Contributor"
"999055267030544384","Su","24","26","I","Contributor"
"999055267030544384","Conjunto","27","35","I","Contributor"
"999055267030544384","El","38","40","B","Work"
"999055267030544384","Zambito","41","48","I","Work"
"999055267030544384","Rumbero","49","56","I","Work"
"999056350146686977","Lou","12","15","B","Contributor"
"999056350146686977","Harrison","16","24","I","Contributor"
"999056350146686977","Maelstom","26","34","B","Contributor"
"999056350146686977","Percussion","35","45","I","Contributor"
"999056350146686977","Ensemble","46","54","I","Contributor"
"999056350146686977","Canticle","57","65","B","Work"
"999056350146686977","no","66","68","I","Work"
"999056350146686977","1","69","70","I","Work"
"999059356887941120","Gil","12","15","B","Contributor"
"999059356887941120","J.","16","18","I","Contributor"
"999059356887941120","Wolman","19","25","I","Contributor"
"999059356887941120","Wolman","28","34","B","Work"
"999059356887941120","Et","35","37","I","Work"
"999059356887941120","Son","38","41","I","Work"
"999059356887941120","Double","42","48","I","Work"
"999059356887941120","(Excerpt)","49","58","I","Work"
"999060225020833795","The","12","15","B","Contributor"
"999060225020833795","Creeping","16","24","I","Contributor"
"999060225020833795","Things","25","31","I","Contributor"
"999060225020833795","New","34","37","B","Work"
"999060225020833795","Theme","38","43","I","Work"
"999060225020833795","to","44","46","I","Work"
"999060225020833795","Still","47","52","I","Work"
"999060225020833795","at","53","55","I","Work"
"999060225020833795","Large","56","61","I","Work"
"999062079255478272","Tanya","12","17","B","Contributor"
"999062079255478272","Tagaq","18","23","I","Contributor"
"999062997485137921","Marc","12","16","B","Contributor"
"999062997485137921","Behrens","17","24","I","Contributor"
"999062997485137921","The","27","30","B","Work"
"999062997485137921","Aesthetics","31","41","I","Work"
"999062997485137921","Of","42","44","I","Work"
"999062997485137921","Censorship,","45","56","I","Work"
"999062997485137921","Harpsichord","57","68","I","Work"
"999062997485137921","02","69","71","I","Work"
"999063976389632000","Joana","12","17","B","Contributor"
"999063976389632000","Gama","18","22","I","Contributor"
"999063976389632000","Luís","24","28","B","Contributor"
"999063976389632000","Fernandes","29","38","I","Contributor"
"999063976389632000","Lucid","41","46","B","Work"
"999063976389632000","Stillness","47","56","I","Work"
"999064956720033792","Magpahi","12","19","B","Contributor"
"999064956720033792","Shepsters","22","31","B","Work"
"999064956720033792","in","32","34","I","Work"
"999064956720033792","the","35","38","I","Work"
"999064956720033792","Yessins","39","46","I","Work"
"999065761065897984","Clarice","12","19","B","Contributor"
"999065761065897984","Jensen","20","26","I","Contributor"
"999065761065897984","Jóhann","28","34","B","Contributor"
"999065761065897984","Jóhannsson","35","45","I","Contributor"
"999065761065897984","BC","48","50","B","Work"
"999068912431091715","Ben","12","15","B","Contributor"
"999068912431091715","Vince","16","21","I","Contributor"
"999068912431091715","Micachu","23","30","B","Contributor"
"999068912431091715","What","33","37","B","Work"
"999068912431091715","I","38","39","I","Work"
"999068912431091715","Can","40","43","I","Work"
"999068912431091715","See","44","47","I","Work"
"999070062899335168","Darius","12","18","B","Contributor"
"999070062899335168","Milhaud","19","26","I","Contributor"
"999070062899335168","BBC","28","31","B","Contributor"
"999070062899335168","Concert","32","39","I","Contributor"
"999070062899335168","Orchestra","40","49","I","Contributor"
"999070062899335168","""La","52","55","B","Work"
"999070062899335168","Cheminée","56","64","I","Work"
"999070062899335168","du","65","67","I","Work"
"999070062899335168","Roi","68","71","I","Work"
"999070062899335168","René""","72","77","I","Work"
"999070062899335168","(excerpt","78","86","I","Work"
"999070062899335168","fro","87","90","I","Work"
"999070505536761856","Richard","12","19","B","Contributor"
"999070505536761856","Strauss","20","27","I","Contributor"
"999070505536761856","Malcolm","29","36","B","Contributor"
"999070505536761856","Martineau","37","46","I","Contributor"
"999070505536761856","3","49","50","B","Work"
"999070505536761856","Lieder","51","57","I","Work"
"999072952829337601","Alexander","12","21","B","Contributor"
"999072952829337601","von","22","25","I","Contributor"
"999072952829337601","Zemlinsky","26","35","I","Contributor"
"999072952829337601","6","38","39","B","Work"
"999072952829337601","Maeterlinck","40","51","I","Work"
"999072952829337601","Songs","52","57","I","Work"
"999072952829337601","Op","58","60","I","Work"
"999072952829337601","13","61","63","I","Work"
"999077166360006662","Hanns","12","17","B","Contributor"
"999077166360006662","Eisler","18","24","I","Contributor"
"999077166360006662","Malcolm","26","33","B","Contributor"
"999077166360006662","Martineau","34","43","I","Contributor"
"999077166360006662","5","46","47","B","Work"
"999077166360006662","Hollywood","48","57","I","Work"
"999079155399610373","Erich","12","17","B","Contributor"
"999079155399610373","Wolfgang","18","26","I","Contributor"
"999079155399610373","Korngold","27","35","I","Contributor"
"999079155399610373","Malcolm","37","44","B","Contributor"
"999079155399610373","Martineau","45","54","I","Contributor"
"999079155399610373","2","57","58","B","Work"
"999079155399610373","Songs","59","64","I","Work"
"999080841308499968","Aaron","12","17","B","Contributor"
"999080841308499968","Copland","18","25","I","Contributor"
"999080841308499968","Malcolm","27","34","B","Contributor"
"999080841308499968","Martineau","35","44","I","Contributor"
"999080841308499968","12","47","49","B","Work"
"999080841308499968","Poems","50","55","I","Work"
"999080841308499968","of","56","58","I","Work"
"999080841308499968","Emily","59","64","I","Work"
"999080841308499968","Dic","65","68","I","Work"
"999084617373290497","Francis","12","19","B","Contributor"
"999084617373290497","Poulenc","20","27","I","Contributor"
"999084617373290497","Malcolm","29","36","B","Contributor"
"999084617373290497","Martineau","37","46","I","Contributor"
"999084617373290497","Banalités","49","58","B","Work"
"999084617373290497","FP","59","61","I","Work"
"999084617373290497","107","62","65","I","Work"
"999084617373290497","excerpts","66","74","I","Work"
"999085474252804096","Ludwig","12","18","B","Contributor"
"999085474252804096","van","19","22","I","Contributor"
"999085474252804096","Beethoven","23","32","I","Contributor"
"999085474252804096","Trio","34","38","B","Contributor"
"999085474252804096","AnPaPie","39","46","I","Contributor"
"999085474252804096","Trio","49","53","B","Work"
"999085474252804096","for","54","57","I","Work"
"999085474252804096","strings","58","65","I","Work"
"999085474252804096","(Op.9`1)","66","74","I","Work"
"999085474252804096","in","75","77","I","Work"
"999085474252804096","G","78","79","I","Work"
"999092794726731777","Edward","12","18","B","Contributor"
"999092794726731777","Elgar","19","24","I","Contributor"
"999092794726731777","BBC","26","29","B","Contributor"
"999092794726731777","Philharmonic","30","42","I","Contributor"
"999092794726731777","Variations","45","55","B","Work"
"999092794726731777","on","56","58","I","Work"
"999092794726731777","an","59","61","I","Work"
"999092794726731777","orig","62","66","I","Work"
"999100440901013507","Ottorino","12","20","B","Contributor"
"999100440901013507","Respighi","21","29","I","Contributor"
"999100440901013507","Olli","31","35","B","Contributor"
"999100440901013507","Mustonen","36","44","I","Contributor"
"999100440901013507","Concerto","47","55","B","Work"
"999100440901013507","in","56","58","I","Work"
"999100440901013507","modo","59","63","I","Work"
"999100440901013507","miso","64","68","I","Work"
"999109565936529408","Jan","12","15","B","Contributor"
"999109565936529408","van","16","19","I","Contributor"
"999109565936529408","Gilse","20","25","I","Contributor"
"999109565936529408","Viotta","27","33","B","Contributor"
"999109565936529408","Ensemble","34","42","I","Contributor"
"999109565936529408","Nonet","45","50","B","Work"
"999109565936529408","(4","51","53","I","Work"
"999109565936529408","wind","54","58","I","Work"
"999109565936529408","and","59","62","I","Work"
"999109565936529408","5","63","64","I","Work"
"999109565936529408","s","65","66","I","Work"
"999118236640739329","Giuseppe","12","20","B","Contributor"
"999118236640739329","Verdi","21","26","I","Contributor"
"999118236640739329","Radio","28","33","B","Contributor"
"999118236640739329","Symfonie","34","42","I","Contributor"
"999118236640739329","Orkest","43","49","I","Contributor"
"999118236640739329","Ballet","52","58","B","Work"
"999118236640739329","music","59","64","I","Work"
"999118236640739329","from","65","69","I","Work"
"999118236640739329","Ote","70","73","I","Work"
"999119819365670913","Wolfgang","12","20","B","Contributor"
"999119819365670913","Amadeus","21","28","I","Contributor"
"999119819365670913","Mozart","29","35","I","Contributor"
"999119819365670913","Sonata","38","44","B","Work"
"999119819365670913","for","45","48","I","Work"
"999119819365670913","violin","49","55","I","Work"
"999119819365670913","[or","56","59","I","Work"
"999121700431294465","Felix","12","17","B","Contributor"
"999121700431294465","Mendelssohn","18","29","I","Contributor"
"999121700431294465","Erwin","31","36","B","Contributor"
"999121700431294465","Wiersinga","37","46","I","Contributor"
"999121700431294465","Sonata","49","55","B","Work"
"999121700431294465","No.5","56","60","I","Work"
"999121700431294465","in","61","63","I","Work"
"999121700431294465","D","64","65","I","Work"
"999121700431294465","major","66","71","I","Work"
"999121700431294465","(Op.65","72","78","I","Work"
"999124050269130752","Michael","12","19","B","Contributor"
"999124050269130752","Haydn","20","25","I","Contributor"
"999124050269130752","Wolfgang","27","35","B","Contributor"
"999124050269130752","Brunner","36","43","I","Contributor"
"999124050269130752","Cantata:","46","54","B","Work"
"999124050269130752","Lauft,","55","61","I","Work"
"999124050269130752","ihr","62","65","I","Work"
"999124050269130752","H","66","67","I","Work"
"999126393400320001","Franz","12","17","B","Contributor"
"999126393400320001","Schubert","18","26","I","Contributor"
"999126393400320001","Halina","28","34","B","Contributor"
"999126393400320001","Radvilaite","35","45","I","Contributor"
"999126393400320001","Allegretto","48","58","B","Work"
"999126393400320001","in","59","61","I","Work"
"999126393400320001","C","62","63","I","Work"
