"TWEET_ID","ENT","I","E","IOB_TAG","TYPE"
"991612448208773120","The","66","69","B","Work"
"991612448208773120","Big","70","73","I","Work"
"991612448208773120","Country","74","81","I","Work"
"991612448208773120","credits","82","89","I","Work"
"991612885133643776","Shostakovich","21","33","B","Contributor"
"991612885133643776","10","34","36","B","Work"
"991617754494103552","Dunkin","20","26","B","Contributor"
"991617754494103552","Wedd","27","31","I","Contributor"
"991623240652124160","Respighi","136","144","B","Contributor"
"991628300987625472","Poppy","145","150","B","Contributor"
"991628300987625472","Ackroyd","151","158","I","Contributor"
"991646064586448896","Cantique","87","95","B","Work"
"991649980657041408","Aaron","0","5","B","Contributor"
"991649980657041408","Copland","6","13","I","Contributor"
"991649980657041408","Appalachian","17","28","B","Work"
"991649980657041408","Spring","29","35","I","Work"
"991649980657041408","Copeland","152","160","B","Contributor"
"991669356516999168","Britten","60","67","B","Contributor"
"991669356516999168","Antiphon","68","76","B","Work"
"991670749801930752","Cello","50","55","B","Work"
"991670749801930752","Concerto","56","64","I","Work"
"991692852274122752","Anthony","38","45","B","Contributor"
"991692852274122752","Payne","46","51","I","Contributor"
"991695367849873409","R.Sakamoto","11","21","B","Contributor"
"991701570801696768","Howells","58","65","B","Contributor"
"991701570801696768","Gloucester","66","76","B","Work"
"991701570801696768","Service","77","84","I","Work"
"991702301722251264","Adlestrop","44","53","B","Work"
"991702301722251264","Patricia","75","83","B","Contributor"
"991702301722251264","Rozario","84","91","I","Contributor"
"991703500726898688","Howells","0","7","B","Contributor"
"991703500726898688","Gloucester","8","18","B","Work"
"991703500726898688","Service","19","26","I","Work"
"991703500726898688","Noble","64","69","B","Work"
"991703500726898688","in","70","72","I","Work"
"991703500726898688","A","73","74","I","Work"
"991703500726898688","Minor","75","80","I","Work"
"991706370364854273","Howells","70","77","B","Contributor"
"991706370364854273","Gloucester","78","88","B","Work"
"991706370364854273","psalms","141","147","B","Work"
"991706646438170625","Lennon","121","127","B","Contributor"
"991706646438170625","Elschenbroch","128","140","I","Contributor"
"996307504274530304","Mahler","11","17","B","Contributor"
"996307504274530304","9","18","19","B","Work"
"996307504274530304","Adagio","20","26","I","Work"
"996307504274530304","Mahler","30","36","B","Contributor"
"996307504274530304","Das","37","40","B","Work"
"996307504274530304","Lied","41","45","I","Work"
"996307504274530304","Von","46","49","I","Work"
"996307504274530304","der","50","53","I","Work"
"996307504274530304","Erde:","54","59","I","Work"
"996307504274530304","Der","60","63","I","Work"
"996307504274530304","Abschied","64","72","I","Work"
"996308704642252800","Edward","49","55","B","Contributor"
"996308704642252800","Higginbottom","56","68","I","Contributor"
"996308704642252800","Ave","78","81","B","Work"
"996308704642252800","Maria","82","87","I","Work"
"996308704642252800","Illumina","119","127","B","Work"
"996308704642252800","Music","128","133","I","Work"
"996308704642252800","of","134","136","I","Work"
"996308704642252800","Light","137","142","I","Work"
"996309979891142657","Sibelius","55","63","B","Contributor"
"996309979891142657","Violin","65","71","B","Work"
"996309979891142657","Concerto","72","80","I","Work"
"996311370873409536","Arvo","11","15","B","Contributor"
"996311370873409536","Part","16","20","I","Contributor"
"996311370873409536","Silouans","24","32","B","Work"
"996311370873409536","Song","33","37","I","Work"
"996311370873409536","Mahler","149","155","B","Contributor"
"996312632838770688","Mahler","48","54","B","Contributor"
"996312632838770688","5","55","56","B","Work"
"996312632838770688","Beethoven","84","93","B","Contributor"
"996312632838770688","5th","96","99","B","Work"
"996312632838770688","Piano","100","105","I","Work"
"996312632838770688","Concerto","106","114","I","Work"
"996314597626957825","Samuel","21","27","B","Contributor"
"996314597626957825","Barber","28","34","I","Contributor"
"996314597626957825","Angus","37","42","B","Work"
"996314597626957825","Dei","43","46","I","Work"
"996315549536833537","Sleep","127","132","B","Work"
"996315549536833537","Ivor","137","141","B","Contributor"
"996315549536833537","Gurney","142","148","I","Contributor"
"996316119282716672","Tchaikovsky","44","55","B","Contributor"
"996316119282716672","4th","58","61","B","Work"
"996316119282716672","Symphony","62","70","I","Work"
"996316119282716672","Mahler","170","176","B","Contributor"
"996322449896681472","Beatle","12","18","B","Work"
"996322449896681472","Bones","19","24","I","Work"
"996322449896681472","‘n’","25","28","I","Work"
"996322449896681472","Smokin’","29","36","I","Work"
"996322449896681472","Stones","37","43","I","Work"
"996322449896681472","Captain","48","55","B","Contributor"
"996322449896681472","Beefheart","56","65","I","Contributor"
"996322449896681472","and","66","69","I","Contributor"
"996322449896681472","The","70","73","I","Contributor"
"996322449896681472","Magic","74","79","I","Contributor"
"996322449896681472","Band","80","84","I","Contributor"
"996322449896681472","Arvo","108","112","B","Contributor"
"996322449896681472","Pärt","113","117","I","Contributor"
"996335583768268800","Haydn","19","24","B","Contributor"
"996335583768268800","Mozart","29","35","B","Contributor"
"996335583768268800","Bach","55","59","B","Contributor"
"996338298862874624","L’incoronazione","37","52","B","Work"
"996338298862874624","di","53","55","I","Work"
"996338298862874624","Poppea","56","62","I","Work"
"996338298862874624","Mahler","77","83","B","Contributor"
"996347874408529920","Menahem","41","48","B","Contributor"
"996347874408529920","Pressler","49","57","I","Contributor"
"996353273199284224","Howells","57","64","B","Contributor"
"996353273199284224","Te","66","68","B","Work"
"996353273199284224","Deum","69","73","I","Work"
"996370540477612032","Jesus'","12","18","B","Work"
"996370540477612032","Blood","19","24","I","Work"
"996370540477612032","Never","25","30","I","Work"
"996370540477612032","Failed","31","37","I","Work"
"996370540477612032","Me","38","40","I","Work"
"996370540477612032","Yet","41","44","I","Work"
"996419618934751232","William","122","129","B","Contributor"
"996419618934751232","Webb","130","134","I","Contributor"
"996419618934751232","Charpentierc","141","153","B","Contributor"
"996479256728358912","The","35","38","B","Work"
"996479256728358912","Lark","39","43","I","Work"
"996479256728358912","Ascending","44","53","I","Work"
"996479256728358912","Adagietto","137","146","B","Work"
"996482032304877568","2nd","11","14","B","Work"
"996482032304877568","movement","15","23","I","Work"
"996482032304877568","Walter","27","33","B","Contributor"
"996482032304877568","Piston","34","40","I","Contributor"
"996482032304877568","Symphony","43","51","B","Work"
"996482032304877568","No.","52","55","I","Work"
"996482032304877568","2","56","57","I","Work"
"996487328460955651","Miles","13","18","B","Contributor"
"996487328460955651","Davis","19","24","I","Contributor"
"996487328460955651","Eddie","100","105","B","Contributor"
"996487328460955651","Henderson","106","115","I","Contributor"
"996494487127019525","Lauren","50","56","B","Contributor"
"996494487127019525","Zhang","57","62","I","Contributor"
"999259500111650816","Sistine","87","94","B","Contributor"
"999259500111650816","Chapel","95","101","I","Contributor"
"999259500111650816","Choir","102","107","I","Contributor"
"999259500111650816","Massimo","109","116","B","Contributor"
"999259500111650816","Palombella","117","127","I","Contributor"
"999259500111650816","Cezary","159","165","B","Contributor"
"999259500111650816","Stoch","166","171","I","Contributor"
"999283712922701825","Ray","90","93","B","Contributor"
"999283712922701825","Charles","94","101","I","Contributor"
"999295912945037317","Prince","7","13","B","Contributor"
"999295912945037317","the","14","17","I","Contributor"
"999295912945037317","Wonder","18","24","I","Contributor"
"999295912945037317","Dog","25","28","I","Contributor"
"999295912945037317","sausages","31","39","B","Work"
"999300769307398145","choir","21","26","B","Contributor"
"999300769307398145","of","27","29","I","Contributor"
"999300769307398145","Gonville","30","38","I","Contributor"
"999300769307398145","and","39","42","I","Contributor"
"999300769307398145","Caius","43","48","I","Contributor"
"999300769307398145","College","49","56","I","Contributor"
"999320458448261120","the","98","101","B","Contributor"
"999320458448261120","Beatles","102","109","I","Contributor"
"999320458448261120","the","114","117","B","Contributor"
"999320458448261120","Stone","118","123","I","Contributor"
"999321507439529984","Scarlatti","36","45","B","Contributor"
"999321507439529984","Debussy","50","57","B","Contributor"
"999392959962415104","Ladysmith","40","49","B","Contributor"
"999392959962415104","Black","50","55","I","Contributor"
"999392959962415104","Mambazo","56","63","I","Contributor"
"999400123535937536","Yair","24","28","B","Contributor"
"999400123535937536","Dalal","29","34","I","Contributor"
"999425743821135872","Dissonance","26","36","B","Work"
"999425743821135872","Glenn","49","54","B","Contributor"
"999425743821135872","Branca","55","61","I","Contributor"
"999570458348523522","Misty","31","36","B","Work"
"999570458348523522","Errol","40","45","B","Contributor"
"999570458348523522","Garner","46","52","I","Contributor"
"999579635313795073","Debussy","36","43","B","Contributor"
"999579635313795073","Reverie","46","53","B","Work"
"999579635313795073","Riverrun","86","94","B","Work"
"999579635313795073","Takemitsu","98","107","B","Contributor"
"999579807573860353","Vaughan","11","18","B","Contributor"
"999579807573860353","Williams","19","27","I","Contributor"
"999579807573860353","Cloud-Capp'd","28","40","B","Work"
"999579807573860353","Towers","41","47","I","Work"
"999585549588590593","Debussy","49","56","B","Contributor"
"999585549588590593","Sousa","62","67","B","Contributor"
"999615933793652736","Shostakovich","31","43","B","Contributor"
"999615933793652736","Kabalevsky","45","55","B","Contributor"
"999657343649566726","Sara","90","94","B","Contributor"
"999657343649566726","Mingardo","95","103","I","Contributor"
"999657343649566726","Francesca","108","117","B","Contributor"
"999657343649566726","Biliotti","118","126","I","Contributor"
"999657343649566726","Monteverdi","135","145","B","Contributor"
"1000091894032908288","Karine","0","6","B","Contributor"
"1000091894032908288","Polwart","7","14","I","Contributor"
"1000091894032908288","Evelyn","24","30","B","Contributor"
"1000091894032908288","Glennie","31","38","I","Contributor"
"1000091894032908288","Danielle","112","120","B","Contributor"
"1000091894032908288","Denise","121","127","I","Contributor"
"1000093704135340032","Karine","12","18","B","Contributor"
"1000093704135340032","Polwart","19","26","I","Contributor"
"1000117022578151424","Nigel","0","5","B","Contributor"
"1000117022578151424","Kennedy","6","13","I","Contributor"
"1000291288917446656","Andrei","113","119","B","Contributor"
"1000291288917446656","Ionita","120","126","I","Contributor"
"1000291288917446656","Franck","133","139","B","Contributor"
"1000291288917446656","Sonata","142","148","B","Work"
"1000291288917446656","in","149","151","I","Work"
"1000291288917446656","A","152","153","I","Work"
"1000291288917446656","for","154","157","I","Work"
"1000291288917446656","cello","158","163","I","Work"
"1000304686388432897","Maurice","107","114","B","Contributor"
"1000304686388432897","Ravel","115","120","I","Contributor"
"1000306847151284224","Stravinsky","51","61","B","Contributor"
"1000333871425220608","La","28","30","B","Work"
"1000333871425220608","Mer","31","34","I","Work"
"1000464014110011394","Pat","70","73","B","Contributor"
"1000464014110011394","Metheny","74","81","I","Contributor"
"1000464014110011394","Wes","98","101","B","Contributor"
"1000464014110011394","Montgomery","102","112","I","Contributor"
"1000481441464115200","Bastard","30","37","B","Contributor"
"1000481441464115200","Assignments","38","49","I","Contributor"
"1000481441464115200","Swan","60","64","B","Contributor"
"1000481441464115200","Meat","65","69","I","Contributor"
"1000624625594912768","Brighton","11","19","B","Contributor"
"1000624625594912768","Festival","20","28","I","Contributor"
"1000624625594912768","Chorus","29","35","I","Contributor"
"1000627668310687745","Benjamin","47","55","B","Contributor"
"1000627668310687745","Britten","56","63","I","Contributor"
"1000637828437630976","THE","16","19","B","Work"
"1000637828437630976","SHEEP","20","25","I","Work"
"1000641596940062720","the","23","26","B","Work"
"1000641596940062720","sheep","27","32","I","Work"
"1000641596940062720","Juan","72","76","B","Contributor"
"1000641596940062720","Diego","77","82","I","Contributor"
"1000641596940062720","Florez","83","89","I","Contributor"
"1000658193570201603","Percy","51","56","B","Contributor"
"1000658193570201603","Grainger","57","65","I","Contributor"
"1000658193570201603","Brigg","69","74","B","Work"
"1000658193570201603","Fair","75","79","I","Work"
"1000667132085047297","Beethoven","29","38","B","Contributor"
"1000667132085047297","Missa","44","49","B","Work"
"1000667132085047297","Solemnis","50","58","I","Work"
"1000682860448186368","Steve","55","60","B","Contributor"
"1000682860448186368","Reich","61","66","I","Contributor"
"1000694547184308224","string","24","30","B","Work"
"1000694547184308224","quartet","31","38","I","Work"
"1000694547184308224","Op.","50","53","B","Work"
"1000694547184308224","131","54","57","I","Work"
"1000694547184308224","Beethoven","61","70","B","Contributor"
"1000694547184308224","Death","76","81","B","Work"
"1000694547184308224","and","82","85","I","Work"
"1000694547184308224","the","86","89","I","Work"
"1000694547184308224","Maiden","90","96","I","Work"
"1000694547184308224","Schubert","101","109","B","Contributor"
"1000694547184308224","Ravel","117","122","B","Contributor"
"1000721430684819456","Messiaen","120","128","B","Contributor"
"1000721430684819456","Turangalila","129","140","B","Work"
"1000721430684819456","Symphony","141","149","I","Work"
"1000728431007551488","Corelli","25","32","B","Contributor"
"1000732007905800192","Richard","21","28","B","Contributor"
"1000732007905800192","Strauss","29","36","I","Contributor"
"1000732007905800192","Elgar","149","154","B","Contributor"
"1000735252200001536","The","28","31","B","Work"
"1000735252200001536","Trumpet","32","39","I","Work"
"1000735252200001536","Shall","40","45","I","Work"
"1000735252200001536","Sound","46","51","I","Work"
"1000771291576766464","Coleridge","84","93","B","Contributor"
"1001004857896128512","European","29","37","B","Work"
"1001004857896128512","Broadcasting","38","50","I","Work"
"1001004857896128512","Union","51","56","I","Work"
"1001004857896128512","theme","57","62","I","Work"
"1001008932599615488","Schumann","41","49","B","Contributor"
"1001010188604923904","Schubert","13","21","B","Contributor"
"1001010188604923904","8th","61","64","B","Work"
"1001010188604923904","symphony","65","73","I","Work"
"1001010188604923904","3rd","114","117","B","Work"
"1001010188604923904","4th","122","125","B","Work"
"1001010188604923904","movements","126","135","I","Work"
"1001014510549860353","Schubert","15","23","B","Contributor"
"1001018599258099713","Borodin","46","53","B","Contributor"
"1001018599258099713","3rd","56","59","B","Work"
"1001022942283730946","Anthony","58","65","B","Contributor"
"1001022942283730946","Payne","66","71","I","Contributor"
"1001022942283730946","Elgar","75","80","B","Contributor"
"1001022942283730946","Symphony","83","91","B","Work"
"1001022942283730946","No.3","92","96","I","Work"
"1001022942283730946","Pomp","127","131","B","Work"
"1001022942283730946","&amp;","132","137","I","Work"
"1001022942283730946","Circumstance","138","150","I","Work"
"1001022942283730946","March","151","156","I","Work"
"1001024932527173632","Schubert","14","22","B","Contributor"
"1001024932527173632","8th","25","28","B","Work"
"1001024932527173632","Mahler","67","73","B","Contributor"
"1001024932527173632","8th","76","79","B","Work"
"1001024932527173632","Berlin","102","108","B","Contributor"
"1001024932527173632","Phil","109","113","I","Contributor"
"1001029047177097216","Schubert","44","52","B","Contributor"
"1001029047177097216","Tchaikovsky","153","164","B","Contributor"
"1001029047177097216","Pathétique","172","182","B","Work"
"1001029047177097216","Romeo","187","192","B","Work"
"1001029047177097216","and","193","196","I","Work"
"1001029047177097216","Juliet","197","203","I","Work"
"1001029047177097216","Nibelung","233","241","B","Work"
"1001109661871943680","The","19","22","B","Contributor"
"1001109661871943680","Wayward","23","30","I","Contributor"
"1001109661871943680","Band","31","35","I","Contributor"
"1001120359389782016","Schubert","11","19","B","Contributor"
"1001120359389782016","F","20","21","B","Work"
"1001120359389782016","minor","22","27","I","Work"
"1001120359389782016","fantasy","28","35","I","Work"
"1001120359389782016","for","36","39","I","Work"
"1001120359389782016","four","40","44","I","Work"
"1001120359389782016","hands","45","50","I","Work"
"1001196222374400001","Nigel","77","82","B","Contributor"
"1001196222374400001","Kennedy","83","90","I","Contributor"
"1001196222374400001","Vivaldi","128","135","B","Contributor"
"1001201711908782080","Vivaldi","87","94","B","Contributor"
"1001201814287593472","Nigel","22","27","B","Contributor"
"1001201814287593472","Kennedy","28","35","I","Contributor"
"1001201893346029571","Hendrix","69","76","B","Contributor"
"1001206482271129600","Lauren","20","26","B","Contributor"
"1001206482271129600","Zhang","27","32","I","Contributor"
"1001208015205359616","Vivaldi","33","40","B","Contributor"
"1001208015205359616","Nigel","63","68","B","Contributor"
"1001225361827524608","Hendrix","73","80","B","Contributor"
"1001262022573592576","Pavane","57","63","B","Work"
"1001262022573592576","Op","64","66","I","Work"
"1001262022573592576","50","67","69","I","Work"
"997362861277106176","Elgar","35","40","B","Contributor"
"997362861277106176","Janet","80","85","B","Contributor"
"997386307960823809","Ravel","0","5","B","Contributor"
"997386307960823809","Jeux","8","12","B","Work"
"997386307960823809","d’eau","13","18","I","Work"
"997387383493611520","Debussy","26","33","B","Contributor"
"997387383493611520","book","36","40","B","Work"
"997387383493611520","2","41","42","I","Work"
"997387383493611520","prelude","43","50","I","Work"
"997387383493611520","number","51","57","I","Work"
"997387383493611520","8","58","59","I","Work"
"997387383493611520","'Ondine'","60","68","I","Work"
"997387383493611520","the","69","72","I","Work"
"997387383493611520","water","73","78","I","Work"
"997387383493611520","nymph","79","84","I","Work"
"997389020257767424","John","11","15","B","Contributor"
"997389020257767424","Ireland","16","23","I","Contributor"
"997389020257767424","Sea","24","27","B","Work"
"997389020257767424","Fever","28","33","I","Work"
"997391534260654080","The","11","14","B","Work"
"997391534260654080","Sea","15","18","I","Work"
"997391534260654080","Frank","22","27","B","Contributor"
"997391534260654080","Bridge","28","34","I","Contributor"
"997395760667877376","Aleksey","106","113","B","Contributor"
"997395760667877376","Semenenko","114","123","I","Contributor"
"997395760667877376","Tartini","130","137","B","Contributor"
"997395760667877376","Devil's","149","156","B","Work"
"997395760667877376","Trill","157","162","I","Work"
"997396247681163265","Debussy","19","26","B","Contributor"
"997396247681163265","La","29","31","B","Work"
"997396247681163265","Cathedrel","32","41","I","Work"
"997396247681163265","Engloutie","42","51","I","Work"
"997396247681163265","Debussy","186","193","B","Contributor"
"997397434698379264","Casadesus","15","24","B","Contributor"
"997401939993419776","Sciarrino","37","46","B","Contributor"
"997401939993419776","Anamorfosi","50","60","B","Work"
"997401939993419776","Jeu","131","134","B","Work"
"997401939993419776","d'eau","135","140","I","Work"
"997401939993419776","Singing","146","153","B","Work"
"997401939993419776","in","154","156","I","Work"
"997401939993419776","the","157","160","I","Work"
"997401939993419776","rain","161","165","I","Work"
"997401939993419776","Marc","202","206","B","Contributor"
"997401939993419776","Andre","207","212","I","Contributor"
"997401939993419776","Hamelin","213","220","I","Contributor"
"997407609371144192","Canticum","11","19","B","Work"
"997407609371144192","Calamitatis","20","31","I","Work"
"997407609371144192","Maritimae","32","41","I","Work"
"997407609371144192","Jaakko","44","50","B","Contributor"
"997407609371144192","Mäntyjärvi","51","61","I","Contributor"
"997407609371144192","National","64","72","B","Contributor"
"997407609371144192","Youth","73","78","I","Contributor"
"997407609371144192","Choir","79","84","I","Contributor"
"997407609371144192","of","85","87","I","Contributor"
"997407609371144192","Great","88","93","I","Contributor"
"997407609371144192","Britain","94","101","I","Contributor"
"997408583401828352","Water","11","16","B","Work"
"997408583401828352","Anders","19","25","B","Contributor"
"997408583401828352","Edenroth","26","34","I","Contributor"
"997408583401828352","National","37","45","B","Contributor"
"997408583401828352","Youth","46","51","I","Contributor"
"997408583401828352","Choir","52","57","I","Contributor"
"997408583401828352","of","58","60","I","Contributor"
"997408583401828352","Great","61","66","I","Contributor"
"997408583401828352","Britain","67","74","I","Contributor"
"997416873582120961","uncertain'","28","38","B","Work"
"997416873582120961","sea","39","42","I","Work"
"997416873582120961","John","48","52","B","Contributor"
"997416873582120961","Casken","53","59","I","Contributor"
"997447183057195009","Sarabande","74","83","B","Work"
"997447183057195009","Bach","89","93","B","Contributor"
"997447183057195009","Partita","96","103","B","Work"
"997447183057195009","in","104","106","I","Work"
"997447183057195009","D","107","108","I","Work"
"997447183057195009","minor","109","114","I","Work"
"997447183057195009","BWV","115","118","I","Work"
"997447183057195009","1002","119","123","I","Work"
"997451196372832256","Sarabande","31","40","B","Work"
"997453008286965760","Rimsky-Korsakov","36","51","B","Contributor"
"997453008286965760","The","98","101","B","Work"
"997453008286965760","Snow","102","106","I","Work"
"997453008286965760","Maiden","107","113","I","Work"
"997477405945024512","Eric","159","163","B","Contributor"
"997477405945024512","Chenaux","164","171","I","Contributor"
"997483712362287104","Brahms","138","144","B","Contributor"
"997483712362287104","Joseph","158","164","B","Contributor"
"997483712362287104","Joachim","165","172","I","Contributor"
"997527003099287552","Sam","51","54","B","Contributor"
"997527003099287552","Becker","55","61","I","Contributor"
"997527003099287552","Zeynep","66","72","B","Contributor"
"997527003099287552","Özsuca","73","79","I","Contributor"
"997529952944869376","Joon","78","82","B","Contributor"
"997529952944869376","Yoon","83","87","I","Contributor"
"997533298120380416","baroque","68","75","B","Work"
"997533298120380416","trio","76","80","I","Work"
"997533298120380416","sonata","81","87","I","Work"
"997533298120380416","Douglas","89","96","B","Contributor"
"997533298120380416","Boyd","97","101","I","Contributor"
"997533298120380416","Zelenka","103","110","B","Contributor"
"997540685678104576","Joon","71","75","B","Contributor"
"997540685678104576","Yoon","76","80","I","Contributor"
"997551811954429953","Leonard","3","10","B","Contributor"
"997551811954429953","Bernstein","11","20","I","Contributor"
"997551811954429953","Berlioz","28","35","B","Contributor"
"997551811954429953","Symphonie","138","147","B","Work"
"997551811954429953","fantastique","148","159","I","Work"
"997558478687424512","Javier","135","141","B","Contributor"
"997558478687424512","Camilo","142","148","I","Contributor"
"997569666951319552","Ladysmith","65","74","B","Contributor"
"997569666951319552","Black","75","80","I","Contributor"
"997569666951319552","Mambazo","81","88","I","Contributor"
"997569666951319552","Homeless","134","142","B","Work"
"997727076718432261","Stravinsky","10","20","B","Contributor"
"997727076718432261","Stravinsky","52","62","B","Contributor"
"997727076718432261","Scherzo","65","72","B","Work"
"997727076718432261","a","73","74","I","Work"
"997727076718432261","la","75","77","I","Work"
"997727076718432261","russe","78","83","I","Work"
"997727076718432261","The","88","91","B","Work"
"997727076718432261","Firebird","92","100","I","Work"
"997739586091614208","Dick’s","11","17","B","Work"
"997739586091614208","Maggot","18","24","I","Work"
"997739586091614208","Folk","110","114","B","Work"
"997739586091614208","Song","115","119","I","Work"
"997739586091614208","Suite","120","125","I","Work"
"997743443249123328","Dick’s","24","30","B","Work"
"997743443249123328","Maggot","31","37","I","Work"
"997743443249123328","Steve","56","61","B","Contributor"
"997743443249123328","Race","62","66","I","Contributor"
"997824469291937793","Keith","29","34","B","Contributor"
"997824469291937793","Jarret","35","41","I","Contributor"
"997852071415205889","Andrew","139","145","B","Contributor"
"997852071415205889","Lloyd","146","151","I","Contributor"
"997852071415205889","Webber","152","158","I","Contributor"
"997856798676840448","Lester","24","30","B","Contributor"
"997856798676840448","Young","31","36","I","Contributor"
"997856798676840448","Mighty","157","163","B","Contributor"
"997856798676840448","Joe","164","167","I","Contributor"
"997856798676840448","Young","168","173","I","Contributor"
"997856798676840448","band","174","178","I","Contributor"
"997901915227910146","Ladysmith","40","49","B","Contributor"
"997901915227910146","Black","50","55","I","Contributor"
"997901915227910146","Mambazo","56","63","I","Contributor"
"997907208590561281","Howells","57","64","B","Contributor"
"997907208590561281","Te","66","68","B","Work"
"997907208590561281","Deum","69","73","I","Work"
"997919003476742144","lan","197","200","B","Contributor"
"997919003476742144","Lomax","201","206","I","Contributor"
"998021449863573504","Handel","110","116","B","Contributor"
"998021449863573504","Eternal","120","127","B","Work"
"998021449863573504","source","128","134","I","Work"
"998021449863573504","of","135","137","I","Work"
"998021449863573504","light","138","143","I","Work"
"998021449863573504","divine","144","150","I","Work"
"998097585448603649","Bach","185","189","B","Contributor"
"998097585448603649","Barber","191","197","B","Contributor"
"998097585448603649","Bolet","204","209","B","Contributor"
"998100026428723200","Howells","34","41","B","Contributor"
"998137496964870144","Haydn","11","16","B","Contributor"
"998137496964870144","Mozart","31","37","B","Contributor"
"998137496964870144","concerto","55","63","B","Work"
"998137496964870144","(no.11)","64","71","I","Work"
"998241597925023745","Beethoven","174","183","B","Contributor"
"998241597925023745","pno","208","211","B","Work"
"998241597925023745","sonata","212","218","I","Work"
"998241597925023745","in","219","221","I","Work"
"998241597925023745","A","222","223","I","Work"
"998241597925023745","Op.","224","227","I","Work"
"998241597925023745","101","228","231","I","Work"
"998241597925023745","1st","232","235","I","Work"
"998241597925023745","mvt","236","239","I","Work"
"998272280072478721","Satyagraha","31","41","B","Contributor"
"998465018055274496","JJ","160","162","B","Contributor"
"998465018055274496","Bach","163","167","I","Contributor"
"998465018055274496","Prelude","170","177","B","Work"
"998465018055274496","and","178","181","I","Work"
"998465018055274496","Fugue","182","187","I","Work"
"998465018055274496","in","188","190","I","Work"
"998465018055274496","Eb","191","193","I","Work"
"998467615214522370","Khachaturian","11","23","B","Contributor"
"998470828441337856","Paul","16","20","B","Contributor"
"998470828441337856","Robeson","21","28","I","Contributor"
"998474320044347392","Joyce","78","83","B","Contributor"
"998474320044347392","DiDonato","84","92","I","Contributor"
"998485277344661504","Beethoven","86","95","B","Contributor"
"998485277344661504","Pastoral","98","106","B","Work"
"998485277344661504","Symphony","107","115","I","Work"
"998485277344661504","Johann","130","136","B","Contributor"
"998485277344661504","Strauss","137","144","I","Contributor"
"998485277344661504","hunder","149","155","B","Work"
"998485277344661504","and","156","159","I","Work"
"998485277344661504","lightning","160","169","I","Work"
"998485277344661504","polka","170","175","I","Work"
"998491834753212416","Tchaikovsky","21","32","B","Contributor"
"998491834753212416","Storm","36","41","B","Work"
"998491834753212416","Francesca","138","147","B","Work"
"998491834753212416","da","148","150","I","Work"
"998491834753212416","Rimini","151","157","I","Work"
"998510129455812609","Monteverdi","19","29","B","Contributor"
"998510129455812609","Magnificat","32","42","B","Work"
"998531299680903168","Sheku","82","87","B","Contributor"
"998531299680903168","Kanneh-Mason","88","100","I","Contributor"
"998597242981437446","Christopher","41","52","B","Contributor"
"998597242981437446","Kent","53","57","I","Contributor"
"999677191758659584","Mauricio","0","8","B","Contributor"
"999677191758659584","Ravel","9","14","I","Contributor"
"999678960161128448","Tallis","120","126","B","Contributor"
"999678960161128448","Robert","133","139","B","Contributor"
"999678960161128448","White","140","145","I","Contributor"
"999704124739465216","Rachmaninov","93","104","B","Contributor"
"999704124739465216","Schubert","111","119","B","Contributor"
"990515416085778433","Brahms","46","52","B","Contributor"
"990515416085778433","Piano","53","58","B","Work"
"990515416085778433","Quartet","59","66","I","Work"
"990515416085778433","Schönberg","74","83","B","Contributor"
"990516218749648896","Robinson","28","36","B","Work"
"990516218749648896","Crusoe","37","43","I","Work"
"990516218749648896","theme","44","49","I","Work"
"990516303168397312","The","13","16","B","Work"
"990516303168397312","Robinson","17","25","I","Work"
"990516303168397312","Crusoe","26","32","I","Work"
"990516303168397312","theme","33","38","I","Work"
"990516528033525761","Tchaikovsky","96","107","B","Contributor"
"990516528033525761","4th","110","113","B","Work"
"990516528033525761","symphony","114","122","I","Work"
"990516528033525761"," (4t","123","127","I","Work"
"990516528033525761"," movement","128","137","I","Work"
"991973041889476608","Tippett","58","65","B","Contributor"
"991973041889476608","Fantasia","68","76","B","Work"
"991973041889476608","on","77","79","I","Work"
"991973041889476608","a","80","81","I","Work"
"991973041889476608","theme","82","87","I","Work"
"991973041889476608","Corelli","91","98","B","Contributor"
"991976141396348928","Sally","72","77","B","Contributor"
"991976141396348928","Beamish","78","85","I","Contributor"
"991976141396348928","violin","88","94","B","Work"
"991976141396348928","concerto","95","103","I","Work"
"991977702642126848","Quattro","0","7","B","Work"
"991977702642126848","versioni","8","16","I","Work"
"991977702642126848","originali","17","26","I","Work"
"991977702642126848","della","27","32","I","Work"
"991977702642126848","Ritirata","33","41","I","Work"
"991977702642126848","Notturna","42","50","I","Work"
"991977702642126848","di","51","53","I","Work"
"991977702642126848","Madrid","54","60","I","Work"
"991977702642126848","L.","64","66","B","Contributor"
"991977702642126848","Boccherini","67","77","I","Contributor"
"991977702642126848","Luciano","80","87","B","Contributor"
"991977702642126848","Berio","88","93","I","Contributor"
"991977702642126848","Boccherini","130","140","B","Contributor"
"991980416725856257","Gary","0","4","B","Contributor"
"991980416725856257","Carpenter","5","14","I","Contributor"
"991980495369011200","Sound","2","7","B","Work"
"991980495369011200","of","8","10","I","Work"
"991980495369011200","Dance","11","16","I","Work"
"991980495369011200","Darcey","19","25","B","Contributor"
"991980495369011200","Bussell","26","33","I","Contributor"
"991982241936039937","The","0","3","B","Contributor"
"991982241936039937","Beach","4","9","I","Contributor"
"991982241936039937","Boys","10","14","I","Contributor"
"991982241936039937","Good","16","20","B","Work"
